,Latitud,Longitud,Direccion,N CAMARA,Domos,Fijas,LPR,Cant. Cam. LPR,Total Camaras,Ciudad,Barrios,Pais,Provincia,Tipo de Arteria,Corredor,C. ESCOLARES,C. SEGUIMIENTO
,"-57,5811967","-37,952034","Florida Premium Outlet, Mar del Plata, Provincia de Buenos Aires, Argentina",701,1,0,,0,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Calle,,,
,"-57,5711611","-38,0189","Avenida Juan B. Justo y Avenida Independencia, Mar del Plata, Provincia de Buenos Aires, Argentina",702,1,5,,0,6,Mar del Plata,San Jose,Argentia,Buenos Aires,Avenida,,,
,"-57,5483354","-37,99066","Avenida Libertad y Avenida Independencia, Mar del Plata, Provincia de Buenos Aires, Argentina",703,1,0,,0,1,Mar del Plata,La Perla,Argentia,Buenos Aires,Avenida,,,
,"-57,5415961","-38,000949","Avenida Pedro Luro y Buenos Aires, Mar del Plata, Provincia de Buenos Aires, Argentina",705,1,5,,0,6,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,5822796","-37,980427","Champagnat 1564, Mar del Plata, Provincia de Buenos Aires, Argentina",706,1,5,,0,6,Mar del Plata,Nueve de Julio,Argentia,Buenos Aires,Ruta,,,
,"-57,5705099","-37,986354","Avenida Pedro Luro y Avenida Juan Hector Jara, Mar del Plata, Provincia de Buenos Aires, Argentina",707,1,5,,0,6,Mar del Plata,Sarmiento,Argentia,Buenos Aires,Avenida,,,
,"-57,5423252","-38,040703","Avenida de los Trabajadores y Avenida Juan B. Justo, Mar del Plata, Provincia de Buenos Aires, Argentina",708,1,2,,0,3,Mar del Plata,Puerto,Argentia,Buenos Aires,Avenida,,,
,"-57,6141114","-37,993142","Ciudad de Bragado 455, Mar del Plata, Provincia de Buenos Aires, Argentina",802,1,1,,0,2,Mar del Plata,Jose Hernandez,Argentia,Buenos Aires,Calle,,,
,"-57,5850746","-37,987002","Almirante Brown y Juncal, Mar del Plata, Provincia de Buenos Aires, Argentina",803,1,0,,0,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5452102","-37,989941","Avenida Patricio Peralta Ramos y Chacabuco, Mar del Plata, Provincia de Buenos Aires, Argentina",804,1,0,,0,1,Mar del Plata,La Perla,Argentia,Buenos Aires,Avenida,,,
,"-57,584774","-37,981413","Mariano Acosta y Rivadavia, Mar del Plata, Provincia de Buenos Aires, Argentina",805,1,0,,0,1,Mar del Plata,San Cayetano,Argentia,Buenos Aires,Calle,,,
,"-57,5547351","-38,024803","Vieytes y Las Heras, Mar del Plata, Provincia de Buenos Aires, Argentina",808,1,0,,0,1,Mar del Plata,San Carlos,Argentia,Buenos Aires,Calle,,,
,"-57,5754804","-37,983806","Avenida Pedro Luro y Mexico, Mar del Plata, Provincia de Buenos Aires, Argentina",809,0,0,LPR 1 (ESTE),1,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Avenida,,,809D-707D-707P-58D-50D-11D
,"-57,5754804","-37,983806","Avenida Pedro Luro y Mexico, Mar del Plata, Provincia de Buenos Aires, Argentina",809,1,0,,0,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Avenida,,,
,"-57,5757871","-37,985959","Rivadavia y Chile, Mar del Plata, Provincia de Buenos Aires, Argentina",810,0,1,,0,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5751538","-37,985175","San Martin 5300, Mar del Plata, Provincia de Buenos Aires, Argentina",811,0,1,,0,1,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5616779","-37,961495","Avenida Constitucion y Ortega y Gasset, Mar del Plata, Provincia de Buenos Aires, Argentina",812,1,0,,0,1,Mar del Plata,Caisamar,Argentia,Buenos Aires,Avenida,,,
,"-57,5491083","-37,987956","Jujuy y Chacabuco, Mar del Plata, Provincia de Buenos Aires, Argentina",813,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Calle,,CORREDOR 9,
,"-57,6028341","-37,979126","Luciano Arrue y Falucho, Mar del Plata, Provincia de Buenos Aires, Argentina",821,0,2,,0,2,Mar del Plata,Coronel Dorrego,Argentia,Buenos Aires,Calle,,,
,"-57,5458986","-38,082307","Sanchez de Bustamante y Guernica, Mar del Plata, Provincia de Buenos Aires, Argentina",567,1,2,,0,3,Mar del Plata,Faro Norte,Argentia,Buenos Aires,Calle,,,
,"-57,5452828","-37,992208","Avenida Libertad y Avenida Patricio Peralta Ramos, Mar del Plata, Provincia de Buenos Aires, Argentina",443,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Avenida,,,
,"-57,61208","-38,03703","Catriel y Pehuajo, Mar del Plata, Provincia de Buenos Aires, Argentina",653,1,0,,0,1,Mar del Plata,Parque Palermo,Argentina,Buenos Aires,Calle,,,
,"-57,6341847","-37,996364","Calle 238 y Fotunato de la Plaza (39), Mar del Plata, Provincia de Buenos Aires, Argentina",603,1,3,,0,4,Mar del Plata,General Belgrano,Argentia,Buenos Aires,Avenida,,,
,"-57,5864419","-38,09684","Cabo Corrientes y Calle 18, Mar del Plata, Provincia de Buenos Aires, Argentina",635,1,2,,0,3,Mar del Plata,Serena,Argentia,Buenos Aires,Calle,,,
,"-57,5836678","-38,095019","Calle 431 y Calle 18, Mar del Plata, Provincia de Buenos Aires, Argentina",636,0,2,,0,2,Mar del Plata,San Jacinto,Argentia,Buenos Aires,Calle,,,
,"-57,5942134","-38,103764","Calle 461 y Calle 18, Mar del Plata, Provincia de Buenos Aires, Argentina",637,0,2,,0,2,Mar del Plata,San Patricio,Argentia,Buenos Aires,Calle,,,
,"-57,6040382","-38,09634","Avenida Jorge Newbery y Calle 461, Mar del Plata, Provincia de Buenos Aires, Argentina",638,1,0,,0,1,Mar del Plata,Santa Rosa del Mar,Argentia,Buenos Aires,Avenida,,,
,"-57,6064479","-38,111105","Calle 493 y Calle 20, Mar del Plata, Provincia de Buenos Aires, Argentina",639,1,0,,0,1,Mar del Plata,Los Acantilados,Argentia,Buenos Aires,Calle,,,
,"-57,6142998","-38,105173","Avenida Jorge Newbery y Calle 493, Mar del Plata, Provincia de Buenos Aires, Argentina",640,1,0,,0,1,Mar del Plata,Los Acantilados,Argentia,Buenos Aires,Avenida,,,
,"-57,6052112","-38,117196","Calle 503 y Calle 14, Mar del Plata, Provincia de Buenos Aires, Argentina",641,0,2,,0,2,Mar del Plata,Los Acantilados,Argentia,Buenos Aires,Calle,,,
,"-57,5687409","-38,077937","Don Arturo y Diagonal Las 3 Marias, Mar del Plata, Provincia de Buenos Aires, Argentina",642,1,1,,0,2,Mar del Plata,Bosque Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,5659447","-38,075457","Don Arturo y Los Chanares, Mar del Plata, Provincia de Buenos Aires, Argentina",643,1,0,,0,1,Mar del Plata,Bosque Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,5693143","-38,072727","Piedrabuena y El Jilguero, Mar del Plata, Provincia de Buenos Aires, Argentina",644,1,0,,0,1,Mar del Plata,Jardin de Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,5924649","-38,08643","Avenida Jorge Newbery y Calle 429, Mar del Plata, Provincia de Buenos Aires, Argentina",645,1,0,,0,1,Mar del Plata,Santa Rosa del Mar,Argentia,Buenos Aires,Avenida,,,
,"-57,5592054","-37,951505","Alice y J.V. Gonzalez, Mar del Plata, Provincia de Buenos Aires, Argentina",683,1,0,,0,1,Mar del Plata,Caisamar,Argentia,Buenos Aires,Calle,,,
,"-57,5827392","-38,016492","Americo Raul Canosa 518, Mar del Plata, Provincia de Buenos Aires, Argentina",709,1,0,,0,1,Mar del Plata,Peralta Ramos Oeste,Argentia,Buenos Aires,Calle,,,
,"-57,5841185","-37,999737","Rodriguez Pena y Marconi, Mar del Plata, Provincia de Buenos Aires, Argentina",710,1,0,,0,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Calle,,,
,"-57,5894493","-37,960858","Berutti y Coronel Suarez, Mar del Plata, Provincia de Buenos Aires, Argentina",729,1,0,,0,1,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Calle,,,
,"-57,5908165","-37,959068","Federico Rauch y Santa Cruz, Mar del Plata, Provincia de Buenos Aires, Argentina",730,1,0,,0,1,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Calle,,,
,"-57,5934307","-37,958834","Berutti y F. Juan Cetz, Mar del Plata, Provincia de Buenos Aires, Argentina",732,1,1,,0,2,Mar del Plata,Malvinas Argentinas,Argentia,Buenos Aires,Calle,,,
,"-57,6013107","-37,958187","Necochea y Paraguay, Mar del Plata, Provincia de Buenos Aires, Argentina",735,0,2,,0,2,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,5499763","-38,041532","Posadas y Magallanes, Mar del Plata, Provincia de Buenos Aires, Argentina",749,1,1,,0,2,Mar del Plata,Villa Lourdes,Argentia,Buenos Aires,Calle,,CORREDOR 21,
,"-57,6012339","-37,984409","Garay y Grecia, Mar del Plata, Provincia de Buenos Aires, Argentina",751,1,1,,0,2,Mar del Plata,Las Lilas,Argentia,Buenos Aires,Calle,,,
,"-57,5817033","-38,014364","Pehuajo y El Cano (CEMA), Mar del Plata, Provincia de Buenos Aires, Argentina",814,0,1,,0,1,Mar del Plata,Santa Monica,Argentia,Buenos Aires,Calle,,,
,"-57,59292","-38,044242","Avenida Mario Bravo y Talcahuano, Mar del Plata, Provincia de Buenos Aires, Argentina",12,0,0,LPR 1,1,1,Mar del Plata,General San Martin,Argentina,Buenos Aires,Avenida,,,12D
,"-57,59292","-38,044242","Avenida Mario Bravo y Talcahuano, Mar del Plata, Provincia de Buenos Aires, Argentina",12,1,0,,0,1,Mar del Plata,General San Martin,Argentina,Buenos Aires,Avenida,,,
,"-57,6112381","-38,008176","Rosales 9800, Mar del Plata, Provincia de Buenos Aires, Argentina",215,0,0,LPR 1 (SUR),1,1,Mar del Plata,Don Emilio,Argentia,Buenos Aires,Avenida,,,215D-226D-226F1-226F2-572D-572F1-609F1
,"-57,6112381","-38,008176","Rosales 9800, Mar del Plata, Provincia de Buenos Aires, Argentina",215,1,0,,0,1,Mar del Plata,Don Emilio,Argentia,Buenos Aires,Avenida,,,
,"-57,6112381","-38,008176","Rosales 9800, Mar del Plata, Provincia de Buenos Aires, Argentina",215,0,2,,0,2,Mar del Plata,Don Emilio,Argentia,Buenos Aires,Avenida,,,
,"-57,53483","-38,03019","Avenida Patricio Peralta Ramos y Formosa, Mar del Plata, Provincia de Buenos Aires, Argentina",306,0,0,LPR,1,1,Mar del Plata,Playa Grande,Argentina,Buenos Aires,Avenida,,,306D-306F1-306F2-006D-378D-378F1-378F2
,"-57,53483","-38,03019","Avenida Patricio Peralta Ramos y Formosa, Mar del Plata, Provincia de Buenos Aires, Argentina",306,1,0,,0,1,Mar del Plata,Playa Grande,Argentina,Buenos Aires,Avenida,,,
,"-57,53483","-38,03019","Avenida Patricio Peralta Ramos y Formosa, Mar del Plata, Provincia de Buenos Aires, Argentina",306,0,2,,0,2,Mar del Plata,Playa Grande,Argentina,Buenos Aires,Avenida,,,
,"-57,5909153","-37,991873","Avenida M. Champagnat y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",339,0,0,LPR ,1,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Avenida,,,339D-339F1-10D-127D-16D-336D
,"-57,5909153","-37,991873","Avenida M. Champagnat y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",339,1,0,,0,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Avenida,,,
,"-57,5909153","-37,991873","Avenida M. Champagnat y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",339,0,1,,0,1,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Avenida,,,
,"-57,546153","-37,998513","Luro y Cordoba, Mar del Plata, Provincia de Buenos Aires, Argentina",436,0,0,LPR,1,1,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,436D-436F1-752D-752F1-705D-705P1-80D
,"-57,546153","-37,998513","Luro y Cordoba, Mar del Plata, Provincia de Buenos Aires, Argentina",436,1,0,,0,1,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,546153","-37,998513","Luro y Cordoba, Mar del Plata, Provincia de Buenos Aires, Argentina",436,0,2,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,6140272","-38,012754","Fortunato de la Plaza y Tetamanti, Mar del Plata, Provincia de Buenos Aires, Argentina",472,0,0,LPR,1,1,Mar del Plata,Bosque Grande,Argentia,Buenos Aires,Avenida,,,472D-472F2-149D-401F2-324D-226D-215D
,"-57,6140272","-38,012754","Fortunato de la Plaza y Tetamanti, Mar del Plata, Provincia de Buenos Aires, Argentina",472,1,0,,0,1,Mar del Plata,Bosque Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,6140272","-38,012754","Fortunato de la Plaza y Tetamanti, Mar del Plata, Provincia de Buenos Aires, Argentina",472,0,3,,0,3,Mar del Plata,Bosque Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,5962509","-37,986889","Garay y Nasser, Mar del Plata, Provincia de Buenos Aires, Argentina",620,1,1,,0,2,Mar del Plata,Las Lilas,Argentia,Buenos Aires,Calle,,,
,"-57,6002855","-38,017829","Avenida Polonia y Tripulantes del Fournier, Mar del Plata, Provincia de Buenos Aires, Argentina",621,1,1,,0,2,Mar del Plata,Bosque Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,6010993","-37,996401","Avenida Juan B. Justo y Tres Arroyos, Mar del Plata, Provincia de Buenos Aires, Argentina",622,1,1,,0,2,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,
,"-57,6063614","-37,992435","Avenida Juan B. Justo y Etchegaray, Mar del Plata, Provincia de Buenos Aires, Argentina",623,1,1,,0,2,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,
,"-57,5808377","-38,029913","Juana Manso y Bouchard, Mar del Plata, Provincia de Buenos Aires, Argentina",624,1,0,,0,1,Mar del Plata,El Progreso,Argentia,Buenos Aires,Calle,,,
,"-57,5500827","-38,059578","Avenida Cervantes Saavedra y Carasa, Mar del Plata, Provincia de Buenos Aires, Argentina",626,0,2,,0,2,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Avenida,,,
,"-57,5455228","-38,060471","Avenida de los Trabajadores y Soler, Mar del Plata, Provincia de Buenos Aires, Argentina",627,1,1,,0,2,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Avenida,,,
,"-57,5559099","-38,06444","Avenida Cervantes Saavedra y Calabria, Mar del Plata, Provincia de Buenos Aires, Argentina",628,1,0,,0,1,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Avenida,,,
,"-57,5451864","-38,034084","Bernardo O'Higgins y Urquiza, Mar del Plata, Provincia de Buenos Aires, Argentina",629,1,1,,0,2,Mar del Plata,San Carlos,Argentia,Buenos Aires,Calle,,,
,"-57,5479475","-38,033807","General Rivas y Martin Rodriguez, Mar del Plata, Provincia de Buenos Aires, Argentina",630,1,0,,0,1,Mar del Plata,San Carlos,Argentia,Buenos Aires,Calle,,,
,"-57,5722735","-37,9729","Necochea y Malvinas, Mar del Plata, Provincia de Buenos Aires, Argentina",631,1,1,,0,2,Mar del Plata,Villa Primera,Argentia,Buenos Aires,Calle,,,
,"-57,5804727","-37,974359","Avenida Libertad y Bahia Blanca, Mar del Plata, Provincia de Buenos Aires, Argentina",632,1,1,,0,2,Mar del Plata,Nueve de Julio,Argentia,Buenos Aires,Avenida,,,
,"-57,6048542","-38,009194","Avenida Vertiz y Intendente Andres Mac Gaul, Mar del Plata, Provincia de Buenos Aires, Argentina",633,1,0,,0,1,Mar del Plata,Bosque Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,5990888","-38,005798","Heguilor y Ayolas, Mar del Plata, Provincia de Buenos Aires, Argentina",634,1,0,,0,1,Mar del Plata,El Gaucho,Argentia,Buenos Aires,Calle,,,
,"-57,5890884","-37,974597","9 de Julio y Estado de Israel, Mar del Plata, Provincia de Buenos Aires, Argentina",646,1,0,,0,1,Mar del Plata,Nueve de Julio,Argentia,Buenos Aires,Calle,,,
,"-57,5581061","-38,099408","Ruta Provincial 11 y Toscana, Mar del Plata, Provincia de Buenos Aires, Argentina",648,0,0,LPR (ACCESO B. ALFAR),1,1,Mar del Plata,Alfar,Argentia,Buenos Aires,Ruta,,,648D-364D364F1-487D-487F2-492D-492F2
,"-57,5581061","-38,099408","Ruta Provincial 11 y Toscana, Mar del Plata, Provincia de Buenos Aires, Argentina",648,1,0,,0,1,Mar del Plata,Alfar,Argentia,Buenos Aires,Ruta,,,
,"-57,6109001","-38,056516","AvenidaAntartida Argentina y Cacique Chuyantuya, Mar del Plata, Provincia de Buenos Aires, Argentina",649,1,1,LPR,1,3,Mar del Plata,Lomas del Golf,Argentia,Buenos Aires,Avenida,,,649D-649F1-674D-392D-392F1-392F2-62D
,"-57,5858238","-38,035426","Bestoso y Lebensohn, Mar del Plata, Provincia de Buenos Aires, Argentina",651,0,2,,0,2,Mar del Plata,Florencio Sanchez,Argentia,Buenos Aires,Calle,,,
,"-57,543899","-38,077622","Avenida de los Trabajadores y Cayetano Rodriguez, Mar del Plata, Provincia de Buenos Aires, Argentina",654,1,1,,0,2,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Avenida,,,
,"-57,5618611","-38,036467","Cerrito 798, Mar del Plata, Provincia de Buenos Aires, Argentina",655,1,1,,0,2,Mar del Plata,Villa Lourdes,Argentia,Buenos Aires,Calle,,,
,"-57,5725697","-38,053189","Diagonal Canata y Gutemberg, Mar del Plata, Provincia de Buenos Aires, Argentina",657,1,1,,0,2,Mar del Plata,Juramento,Argentia,Buenos Aires,Calle,,,
,"-57,5684027","-38,066663","Fragata Libertad y La Golondrina, Mar del Plata, Provincia de Buenos Aires, Argentina",658,1,0,,0,1,Mar del Plata,Jardin de Stella Maris,Argentia,Buenos Aires,Calle,,,
,"-57,5996198","-38,034052","Calle Friuli y William Morris, Mar del Plata, Provincia de Buenos Aires, Argentina",659,1,1,,0,2,Mar del Plata,El Martillo,Argentia,Buenos Aires,Calle,,,
,"-57,5428746","-38,079473","GarciaLorca y Sanchez de Bustamante, Mar del Plata, Provincia de Buenos Aires, Argentina",660,1,0,,0,1,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Calle,,,
,"-57,6121601","-37,997191","Irala y Etchegaray, Mar del Plata, Provincia de Buenos Aires, Argentina",662,1,1,,0,2,Mar del Plata,Jose Hernandez,Argentia,Buenos Aires,Calle,,,
,"-57,5941266","-38,001664","Avenida Juan B. Justo y Teodoro Bronzini, Mar del Plata, Provincia de Buenos Aires, Argentina",664,1,1,,0,2,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Avenida,,,
,"-57,6503713","-37,958992","Avenida Juan B. Justo y Haras Firmamento, Mar del Plata, Provincia de Buenos Aires, Argentina",665,0,2,,0,2,Mar del Plata,Hipodromo,Argentia,Buenos Aires,Avenida,,,
,"-57,5557705","-38,043638","Padre Dutto y Guanahani, Mar del Plata, Provincia de Buenos Aires, Argentina",666,1,0,,0,1,Mar del Plata,Villa Lourdes,Argentia,Buenos Aires,Calle,,,
,"-57,5339843","-38,028355","Avenida Patricio Peralta Ramos 5801, Mar del Plata, Provincia de Buenos Aires, Argentina",667,0,0,LPR 1 (NORTE),1,1,Mar del Plata,Playa Grande,Argentia,Buenos Aires,Avenida,,,667D-667F1-308D-308F1-442D-381D-381F1
,"-57,5339843","-38,028355","Avenida Patricio Peralta Ramos 5801, Mar del Plata, Provincia de Buenos Aires, Argentina",667,1,0,,0,1,Mar del Plata,Playa Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,5339843","-38,028355","Avenida Patricio Peralta Ramos 5801, Mar del Plata, Provincia de Buenos Aires, Argentina",667,0,1,,0,1,Mar del Plata,Playa Grande,Argentia,Buenos Aires,Avenida,,,
,"-57,5939323","-37,994757","Champagnat 3400, Mar del Plata, Provincia de Buenos Aires, Argentina",668,0,0,LPR 1 (NORTE),1,1,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,668D-668F1-339D-338D-586F1-586D-706P
,"-57,5939323","-37,994757","Champagnat 3400, Mar del Plata, Provincia de Buenos Aires, Argentina",668,0,0,LPR 2 (SUR) ,1,1,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,668D-122D-116D-77D-215D-215F1-226D
,"-57,5939323","-37,994757","Champagnat 3400, Mar del Plata, Provincia de Buenos Aires, Argentina",668,1,0,,0,1,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,
,"-57,5939323","-37,994757","Champagnat 3400, Mar del Plata, Provincia de Buenos Aires, Argentina",668,0,1,,0,1,Mar del Plata,Regional,Argentia,Buenos Aires,Avenida,,,
,"-57,562511","-38,026928","Esteban Echeverria y Solis, Mar del Plata, Provincia de Buenos Aires, Argentina",671,0,2,,0,2,Mar del Plata,Las Avenidas,Argentia,Buenos Aires,Calle,,,
,"-57,6331811","-38,028558","Avenida Victorio Tetamanti y Silvestre Tohel, Mar del Plata, Provincia de Buenos Aires, Argentina",672,1,1,,0,2,Mar del Plata,Las Retamas,Argentia,Buenos Aires,Avenida,,,
,"-57,6039517","-38,050607","AvenidaAntartida Argentina y Silvestre Tohel, Mar del Plata, Provincia de Buenos Aires, Argentina",674,1,0,,0,1,Mar del Plata,Lomas del golf,Argentia,Buenos Aires,Avenida,,,
,"-57,5615176","-38,047058","Triunvirato y Tripulantes del Fournier, Mar del Plata, Provincia de Buenos Aires, Argentina",675,1,0,,0,1,Mar del Plata,Termas Huinco,Argentia,Buenos Aires,Avenida,,,
,"-57,568515","-38,022401","Antonio Valentini y Solis, Mar del Plata, Provincia de Buenos Aires, Argentina",677,0,2,,0,2,Mar del Plata,Peralta Ramos Oeste,Argentia,Buenos Aires,Calle,,,
,"-57,593152","-38,018043","Avenida Vertiz y Intendente Camusso, Mar del Plata, Provincia de Buenos Aires, Argentina",678,1,1,,0,2,Mar del Plata,Villa Evita,Argentia,Buenos Aires,Avenida,,,
,"-57,61252","-37,98757","Avenida Juan B. Justo y Yapeyu, Mar del Plata, Provincia de Buenos Aires, Argentina",680,1,0,,0,1,Mar del Plata,Jose Hernandez,Argentina,Buenos Aires,Calle,,,
,"-57,5863428","-37,933928","Ruta 2 y Rotonda Aeropuerto, Mar del Plata, Provincia de Buenos Aires, Argentina",684,0,0,LPR 1 (NORTE),1,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Ruta,,,668D-668F1-339D-338D-586F1-586D-706P
,"-57,5863428","-37,933928","Ruta 2 y Rotonda Aeropuerto, Mar del Plata, Provincia de Buenos Aires, Argentina",684,0,0,LPR 2 (SUR),1,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Ruta,,,668D-122D-116D-77D-215D215F1-226D
,"-57,5863428","-37,933928","Ruta 2 y Rotonda Aeropuerto, Mar del Plata, Provincia de Buenos Aires, Argentina",684,1,0,,0,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Ruta,,,
,"-57,5863428","-37,933928","Ruta 2 y Rotonda Aeropuerto, Mar del Plata, Provincia de Buenos Aires, Argentina",684,0,1,,0,1,Mar del Plata,Aeroparque,Argentia,Buenos Aires,Ruta,,,
,"-57,5236632","-37,905494","Ruta Provincial 11 y Avenida Central, Mar del Plata, Provincia de Buenos Aires, Argentina",685,1,0,,0,1,Mar del Plata,Felix U. Camet,Argentia,Buenos Aires,Ruta,,,
,"-57,5973599","-37,995249","Bahia Blanca y Saavedra, Mar del Plata, Provincia de Buenos Aires, Argentina",689,0,2,,0,2,Mar del Plata,Regional,Argentia,Buenos Aires,Calle,,,
,"-57,5902503","-37,937779","Manuwal y Plus Ultra, Mar del Plata, Provincia de Buenos Aires, Argentina",690,0,2,,0,2,Mar del Plata,La Florida,Argentia,Buenos Aires,Calle,,,
,"-57,5503102","-38,031494","Mendoza y Bernardo O'Higgins, Mar del Plata, Provincia de Buenos Aires, Argentina",692,1,0,,0,1,Mar del Plata,San Carlos,Argentia,Buenos Aires,Calle,,,
,"-57,6168191","-38,004052","Rosales y Canesa, Mar del Plata, Provincia de Buenos Aires, Argentina",693,1,1,,0,2,Mar del Plata,Don Emilio,Argentia,Buenos Aires,Calle,,,
,"-57,58599","-37,98501","Champagnat y Colon, Mar del Plata, Provincia de Buenos Aires, Argentina",338,1,1,,0,2,Mar del Plata,Los Andes,Argentia,Buenos Aires,Avenida,,,
,"-57,5351605","-38,026717","Leandro N. Alem y Saavedra, Mar del Plata, Provincia de Buenos Aires, Argentina",694,1,1,,0,2,Mar del Plata,Playa Grande,Argentia,Buenos Aires,Calle,2,,
,"-57,5946623","-37,944751","Avenida Constitucion 9099, Mar del Plata, Provincia de Buenos Aires, Argentina",818,1,0,,0,1,Mar del Plata,Virgen de Lujan,Argentia,Buenos Aires,Calle,,,
,"-57,5911692","-38,03268","Puan yGonzalez Chavez, Mar del Plata, Provincia de Buenos Aires, Argentina",816,1,0,,0,1,Mar del Plata,El Martillo,Argentia,Buenos Aires,Calle,,,
,"-57,5477995","-37,986364","Ituzaingo y Jujuy, Mar del Plata, Provincia de Buenos Aires, Argentina",817,1,0,,0,1,Mar del Plata,La Perla,Argentia,Buenos Aires,Calle,,CORREDOR 9,
,"-57,5289474","-37,925969","Ruta Provincial 11 y Cannes, Mar del Plata, Provincia de Buenos Aires, Argentina",819,0,2,,0,2,Mar del Plata,Parque Camet,Argentia,Buenos Aires,Ruta,,,
,"-57,549473","-37,998185","San Martin y Diagonal Pueyrredon, Mar del Plata, Provincia de Buenos Aires, Argentina",820,0,2,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,599928","-37,947737","Republica Sudafrica y Pje Pena, Mar del Plata, Provincia de Buenos Aires, Argentina",697,1,0,,0,1,Mar del Plata,Virgen de Lujan,Argentia,Buenos Aires,Calle,,,
,"-57,6016822","-37,941173","Ferrer 998, Mar del Plata, Provincia de Buenos Aires, Argentina",695,1,1,,0,2,Mar del Plata,Los Tilos,Argentia,Buenos Aires,Avenida,,,
,"-57,57946","-38,05430","Avenida Mario Bravo y Jose Hernandez, Mar del Plata, Provincia de Buenos Aires, Argentina",625,0,0,LPR 1 (ESTE),1,1,Mar del Plata,Cerrito Sur,Argentina,Buenos Aires,Avenida,,,625D-244D-244F1-244F2-272F1-272F2-269D
,"-57,57946","-38,05430","Avenida Mario Bravo y Jose Hernandez, Mar del Plata, Provincia de Buenos Aires, Argentina",625,0,0,LPR 2 (OESTE),1,1,Mar del Plata,Cerrito Sur,Argentina,Buenos Aires,Avenida,,,625D-208F1-208F2-63D-385D-148D-012D
,"-57,57946","-38,05430","Avenida Mario Bravo y Jose Hernandez, Mar del Plata, Provincia de Buenos Aires, Argentina",625,1,0,,0,1,Mar del Plata,Cerrito Sur,Argentina,Buenos Aires,Avenida,,,
,"-57,5645945","-38,056607","Acha y Sicilia, Mar del Plata, Provincia de Buenos Aires, Argentina",647,1,0,,0,1,Mar del Plata,Colinas de Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,5644535","-38,061889","Beltrami y Guiraldes, Mar del Plata, Provincia de Buenos Aires, Argentina",650,1,0,,0,1,Mar del Plata,Colinas de Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,58871","-38,02766","Castex y Soler, Mar del Plata, Provincia de Buenos Aires, Argentina",652,1,0,,0,1,Mar del Plata,Fortunato de la Plaza,Argentina,Buenos Aires,Calle,,,
